,image,query_id,query_text,first,second,third,avg_expert,share_pos,count_pos,count_neg,total_rating,text_from_text
1985,3688858505_e8afd1475d.jpg,2910758605_73a3f5a5c2.jpg#2,A man carries a child while he walks with a woman .,1,1,1,0.0,0.0,0,3,0.0,araffe woman in a green dress standing on a stage with people sitting around
1986,3688858505_e8afd1475d.jpg,1356796100_b265479721.jpg#2,a girl peeks through the green leaves .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,araffe woman in a green dress standing on a stage with people sitting around
1987,3688858505_e8afd1475d.jpg,2731171552_4a808c7d5a.jpg#2,a man holding a young boy on his shoulder .,1,1,1,0.0,0.0,0,3,0.0,araffe woman in a green dress standing on a stage with people sitting around
1988,3688858505_e8afd1475d.jpg,2354540393_a149722680.jpg#2,The young girl is happily standing inside the house .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,araffe woman in a green dress standing on a stage with people sitting around
1989,3688858505_e8afd1475d.jpg,2522297487_57edf117f7.jpg#2,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,araffe woman in a green dress standing on a stage with people sitting around
1990,3692892751_f6574e2700.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,4,4,4,1.0,0.666666666666667,2,1,0.9333333333333335,there is a man that is jumping in the air with a skateboard
1991,3694064560_467683205b.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,they are sitting on a bench talking to each other
1992,3694064560_467683205b.jpg,2623930900_b9df917b82.jpg#2,A man with disheveled hair and facial hair in a crowd of people is smiling .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,they are sitting on a bench talking to each other
1993,3694093650_547259731e.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,2,4,4,0.7777777777777778,0.666666666666667,2,1,0.7555555555555556,several people dressed in period clothing are gathered around a hay bale
1994,3694093650_547259731e.jpg,2575647360_f5de38c751.jpg#2,People gathered in an artist 's studio .,1,2,3,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,several people dressed in period clothing are gathered around a hay bale
1995,3694093650_547259731e.jpg,3605061440_1d08c80a57.jpg#2,A group of children gather around a white dog on the grass outside .,1,1,1,0.0,0.0,0,3,0.0,several people dressed in period clothing are gathered around a hay bale
1996,3694991841_141804da1f.jpg,1174525839_7c1e6cfa86.jpg#2,"A young , long-haired , girl on the beach , is jumping in the air .",1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,arafed man with long hair playing a drum outside
1998,3696698390_989f1488e7.jpg,1554713437_61b64527dd.jpg#2,A grey dog walks on top of a fallen tree in the woods .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man riding a bike up a hill on a bike
1997,3696698390_989f1488e7.jpg,3238951136_2a99f1a1a8.jpg#2,A man wearing red shorts is holding onto the rocks beside the water .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there is a man riding a bike up a hill on a bike
2003,3701291852_373ea46bb6.jpg,2900274587_f2cbca4c58.jpg#2,A sunset sky over rippling water .,2,3,4,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,there are two children playing frisbee by the water at sunset
2002,3701291852_373ea46bb6.jpg,2910758605_73a3f5a5c2.jpg#2,A man carries a child while he walks with a woman .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are two children playing frisbee by the water at sunset
1999,3701291852_373ea46bb6.jpg,436009777_440c7679a1.jpg#2,Two people sit on a large rock near a city street .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are two children playing frisbee by the water at sunset
2000,3701291852_373ea46bb6.jpg,127488876_f2d2a89588.jpg#2,Two golfers are standing on the fairway looking off into the distance .,1,1,1,0.0,0.0,0,3,0.0,there are two children playing frisbee by the water at sunset
2001,3701291852_373ea46bb6.jpg,401079494_562454c4d6.jpg#2,two black poodles fighting .,1,1,1,0.0,0.0,0,3,0.0,there are two children playing frisbee by the water at sunset
2004,3702436188_2c26192fd0.jpg,3708177171_529bb4ff1d.jpg#2,A skateboarder is performing a jump from a wooden bench .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man that is doing a trick on a skateboard
2005,3702436188_2c26192fd0.jpg,2559503010_84f20b3bc9.jpg#2,Dark colored Mercury car parked in front of PNC Bank .,1,1,1,0.0,0.0,0,3,0.0,there is a man that is doing a trick on a skateboard
2006,3702436188_2c26192fd0.jpg,3640422448_a0f42e4559.jpg#2,A man on a bike is jumping off a dirt ramp .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a man that is doing a trick on a skateboard
2007,370713359_7560808550.jpg,3207358897_bfa61fa3c6.jpg#2,A woman plays with long red ribbons in an empty square .,1,1,1,0.0,0.0,0,5,0.0,people sitting at tables in a restaurant with a clock hanging from the ceiling
2008,3708177171_529bb4ff1d.jpg,3256275785_9c3af57576.jpg#2,A man jumping off of some logs .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,skateboarder doing a trick on a bench in front of a sign
2009,3708177171_529bb4ff1d.jpg,3708177171_529bb4ff1d.jpg#2,A skateboarder is performing a jump from a wooden bench .,4,4,4,1.0,1.0,3,0,1.0,skateboarder doing a trick on a bench in front of a sign
2010,3708177171_529bb4ff1d.jpg,2207244634_1db1a1890b.jpg#2,The helmeted boy is doing a stunt on a skateboard .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,skateboarder doing a trick on a bench in front of a sign
2011,3708177171_529bb4ff1d.jpg,1461667284_041c8a2475.jpg#2,A man in a white hat plays guitar on a stage .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,skateboarder doing a trick on a bench in front of a sign
2012,3708177171_529bb4ff1d.jpg,3523874798_9ba2fa46e3.jpg#2,A little boy in a helmet is doing tricks on a skateboard .,2,3,3,0.5555555555555555,0.333333333333333,1,2,0.5111111111111111,skateboarder doing a trick on a bench in front of a sign
2013,3708177171_529bb4ff1d.jpg,3323988406_e3c8fce690.jpg#2,An inline skater doing a jump on a ramp .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,skateboarder doing a trick on a bench in front of a sign
2018,3715469645_6d1dc019b3.jpg,339658315_fbb178c252.jpg#2,Two women with a baby carriage in a building next to a table and chairs .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,two women sitting next to each other in a room
2017,3715469645_6d1dc019b3.jpg,2419221084_01a14176b4.jpg#2,two small brown and white dogs standing beside some white chairs,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,two women sitting next to each other in a room
2016,3715469645_6d1dc019b3.jpg,3437147889_4cf26dd525.jpg#2,Two motocross riders next to each other on a dirt track .,1,1,1,0.0,0.0,0,3,0.0,two women sitting next to each other in a room
2014,3715469645_6d1dc019b3.jpg,3516825206_5750824874.jpg#2,"Laying on stones , a girl with messy hair has her head on the boy laying next to her .",1,1,1,0.0,0.0,0,3,0.0,two women sitting next to each other in a room
2015,3715469645_6d1dc019b3.jpg,543007912_23fc735b99.jpg#2,Two girls with orange shirts .,1,2,2,0.22222222222222224,0.333333333333333,1,2,0.2444444444444444,two women sitting next to each other in a room
2019,3716244806_97d5a1fb61.jpg,2339106348_2df90aa6a9.jpg#2,The girls were in the crowd .,1,1,1,0.0,0.0,0,3,0.0,there are three boys sitting on a rock together on the beach
2020,3718964174_cb2dc1615e.jpg,3718964174_cb2dc1615e.jpg#2,A woman is wearing a blue headscarf and a blue sweater .,4,4,4,1.0,1.0,3,0,1.0,woman in blue scarf and sunglasses walking down the street
2021,3718964174_cb2dc1615e.jpg,2718495608_d8533e3ac5.jpg#2,A girl wearing a yellow shirt and sunglasses smiles .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,woman in blue scarf and sunglasses walking down the street
2022,3718964174_cb2dc1615e.jpg,2204550058_2707d92338.jpg#2,A woman wearing a white glove peers over the crowd .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,woman in blue scarf and sunglasses walking down the street
2023,3718964174_cb2dc1615e.jpg,2549968784_39bfbe44f9.jpg#2,A young child is wearing blue goggles and sitting in a float in a pool .,1,1,1,0.0,0.0,0,3,0.0,woman in blue scarf and sunglasses walking down the street
2024,3720366614_dfa8fe1088.jpg,3692593096_fbaea67476.jpg#2,A small plane is dropping a red chemical over the mountaintops .,1,1,1,0.0,0.0,0,3,0.0,there is a small dog that is jumping up in the air
2025,3725202807_12fbfdd207.jpg,880220939_0ef1c37f1f.jpg#2,Girls in pink dresses walk toward a cruise ship,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,they are walking in a parking lot with a red car
2026,3725202807_12fbfdd207.jpg,1432179046_8e3d75cf81.jpg#2,A man walks toward a car in a parking lot .,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,they are walking in a parking lot with a red car
2027,3727752439_907795603b.jpg,2396691909_6b8c2f7c44.jpg#2,A young girl with makeup and jewelry smiles .,1,1,3,0.22222222222222224,0.0,0,3,0.1777777777777778,blonde woman with sunglasses and a black hat standing in front of a pink wall
2028,3727752439_907795603b.jpg,3715469645_6d1dc019b3.jpg#2,Two women with black hair stand in front of plywood .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,blonde woman with sunglasses and a black hat standing in front of a pink wall
2029,3729525173_7f984ed776.jpg,421730441_6b2267fd31.jpg#2,A man standing in front of a brick building .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a woman sitting on a step reading a book
2030,373394550_1b2296b8c4.jpg,754852108_72f80d421f.jpg#2,Man in denim hat wearing dark sunglasses .,1,1,2,0.11111111111111109,0.0,0,4,0.08888888888888888,there is a man sleeping on a bus seat with his head on the seat
2031,373394550_1b2296b8c4.jpg,3530843182_35af2c821c.jpg#2,A man with sunglasses and a woman with a hat are in front of a car .,1,1,1,0.0,0.0,0,3,0.0,there is a man sleeping on a bus seat with his head on the seat
2032,3737539561_d1dc161040.jpg,3238951136_2a99f1a1a8.jpg#2,A man wearing red shorts is holding onto the rocks beside the water .,1,1,3,0.22222222222222224,0.0,0,3,0.1777777777777778,there are two children that are sitting on a pile of dirt
2033,3737539561_d1dc161040.jpg,3320356356_1497e53f80.jpg#2,A man scales a rock in the forest .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are two children that are sitting on a pile of dirt
2035,3741462565_cc35966b7a.jpg,2041867793_552819a40b.jpg#2,A young child wearing a mask at Ivars .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,blond girl sitting at a table with a milkshake in front of her
2034,3741462565_cc35966b7a.jpg,2666205903_8d287669e1.jpg#2,A girls in a blue shirt holds a flower while sitting on a man 's shoulders .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,blond girl sitting at a table with a milkshake in front of her
2039,3741827382_71e93298d0.jpg,2549968784_39bfbe44f9.jpg#2,A young child is wearing blue goggles and sitting in a float in a pool .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,boy on a blue slide with a kite in the air
2038,3741827382_71e93298d0.jpg,2693425189_47740c22ed.jpg#2,a boy plays with a noodle by the pool .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,boy on a blue slide with a kite in the air
2037,3741827382_71e93298d0.jpg,493109089_468e105233.jpg#2,A small black child plays on an outdoor jungle gym .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,boy on a blue slide with a kite in the air
2036,3741827382_71e93298d0.jpg,3456362961_d8f7e347a8.jpg#2,A young child climbing a rock wall at a playground .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,boy on a blue slide with a kite in the air
2040,3745451546_fc8ec70cbd.jpg,3214237686_6566b8b52f.jpg#2,A person riding a snowboard jumps high over the snowy hill .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,skiers on a steep slope with a blue sky in the background
2041,3745451546_fc8ec70cbd.jpg,3123351642_3794f2f601.jpg#2,A snowboarder jumps high in the air over a snowy hill .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,skiers on a steep slope with a blue sky in the background
2042,375392855_54d46ed5c8.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,skier in yellow jacket skiing down a snowy slope with trees in the background
2043,384577800_fc325af410.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,4,4,4,1.0,1.0,3,0,1.0,there is a dog that is walking in the snow
2044,384577800_fc325af410.jpg,2822290399_97c809d43b.jpg#2,"A white dog runs along a path , trailing a leash .",2,2,2,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there is a dog that is walking in the snow
2045,384577800_fc325af410.jpg,3197917064_e679a44b8e.jpg#2,A white dog in the snow running with an object in its mouth,3,3,4,0.7777777777777778,0.333333333333333,1,2,0.6888888888888889,there is a dog that is walking in the snow
2046,384577800_fc325af410.jpg,2206960564_325ed0c7ae.jpg#2,A white puppy is running on a tiled floor .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there is a dog that is walking in the snow
2049,387830531_e89c192b92.jpg,3605061440_1d08c80a57.jpg#2,A group of children gather around a white dog on the grass outside .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,dogs playing with each other in a park with a person walking behind them
2048,387830531_e89c192b92.jpg,2723477522_d89f5ac62b.jpg#2,The large brown dog is chasing after the little brown dog .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,dogs playing with each other in a park with a person walking behind them
2047,387830531_e89c192b92.jpg,2999730677_0cfa1c146e.jpg#2,Two puppies are playing in the leaves .,3,4,4,0.8888888888888888,1.0,3,0,0.9111111111111112,dogs playing with each other in a park with a person walking behind them
2050,391579205_c8373b5411.jpg,909191414_1cf5d85821.jpg#2,A young boy jumping in front of a young girl and a house .,1,1,3,0.22222222222222224,0.0,0,3,0.1777777777777778,woman holding a dog on a leash while standing next to a tree
2051,396360611_941e5849a3.jpg,2162564553_96de62c7e6.jpg#2,A shirtless man in a pink hat stands on a rocky shore .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there is a man standing on a rocky hill overlooking a lake
2052,396360611_941e5849a3.jpg,541063517_35044c554a.jpg#2,"A man in grey on a rocky cliff , overlooking the mountains .",2,3,4,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,there is a man standing on a rocky hill overlooking a lake
2053,396360611_941e5849a3.jpg,3270691950_88583c3524.jpg#2,A man is diving into water near a shore .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man standing on a rocky hill overlooking a lake
2054,396360611_941e5849a3.jpg,2103568100_5d018c495b.jpg#2,A white dog is walking through a river that runs through a rocky landscape .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man standing on a rocky hill overlooking a lake
2055,398662202_97e5819b79.jpg,3072172967_630e9c69d0.jpg#2,"Four men playing basketball , two from each team .",1,1,1,0.0,0.0,0,3,0.0,there is a small child that is holding a toothbrush
2060,401079494_562454c4d6.jpg,2763044275_aa498eb88b.jpg#2,Five black dogs running across the grass .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,there are two dogs playing in the grass together
2059,401079494_562454c4d6.jpg,2573625591_70291c894a.jpg#2,Three dogs are running in a field .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there are two dogs playing in the grass together
2056,401079494_562454c4d6.jpg,1267711451_e2a754b4f8.jpg#2,a black and white dog walking through the grass with a long stick in his mouth .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,there are two dogs playing in the grass together
2057,401079494_562454c4d6.jpg,1119015538_e8e796281e.jpg#2,A small dogs ears stick up as it runs in the grass .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there are two dogs playing in the grass together
2058,401079494_562454c4d6.jpg,2300168895_a9b83e16fc.jpg#2,A brown dog sitting on grass,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there are two dogs playing in the grass together
2061,405615014_03be7ef618.jpg,2735558076_0d7bbc18fc.jpg#2,A row of legs and black boots with a boy sitting at the end of the row .,1,1,1,0.0,0.0,0,3,0.0,arafed man in a yellow vest and black hat walking down the street
2062,410453140_5401bf659a.jpg,444481722_690d0cadcf.jpg#2,People stand outside near a concrete wall and a window .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,araffes standing in front of a building with a sign that says yerba buena center
2063,410453140_5401bf659a.jpg,463978865_c87c6ca84c.jpg#2,A man with dreadlocks and a backpack walks down the sidewalk with colorful buildings in the background .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,araffes standing in front of a building with a sign that says yerba buena center
2064,415793623_6c1225ae27.jpg,2343525685_3eba3b6686.jpg#2,A man scales a rock climbing wall .,3,3,4,0.7777777777777778,0.666666666666667,2,1,0.7555555555555556,there is a man climbing up a rock on a rock face
2065,415793623_6c1225ae27.jpg,2554081584_233bdf289a.jpg#2,a man wearing a yellow shirt and white hardhat stands inside a crevice between two rock faces .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man climbing up a rock on a rock face
2066,416106657_cab2a107a5.jpg,249394748_2e4acfbbb5.jpg#2,Two white dogs running,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,there is a small white dog running in the grass
2067,416106657_cab2a107a5.jpg,2206960564_325ed0c7ae.jpg#2,A white puppy is running on a tiled floor .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,there is a small white dog running in the grass
2068,416106657_cab2a107a5.jpg,3613800013_5a54968ab0.jpg#2,A dog running toward the camera in a field .,3,3,3,0.6666666666666666,0.0,0,4,0.5333333333333333,there is a small white dog running in the grass
2069,416106657_cab2a107a5.jpg,1764955991_5e53a28c87.jpg#2,A dog with a ball in his mouth running down a road covered in leaves .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,there is a small white dog running in the grass
2072,416788726_5b4eb1466e.jpg,1962729184_6996e128e7.jpg#2,A group of students in uniform stand in front of the gate .,1,1,1,0.0,0.0,0,3,0.0,there is a man standing on a stool with a surfboard
2070,416788726_5b4eb1466e.jpg,2575647360_f5de38c751.jpg#2,People gathered in an artist 's studio .,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,there is a man standing on a stool with a surfboard
2071,416788726_5b4eb1466e.jpg,3589367895_5d3729e3ea.jpg#2,An Indian chief in full dress .,1,1,1,0.0,0.333333333333333,1,2,0.0666666666666666,there is a man standing on a stool with a surfboard
2075,416960865_048fd3f294.jpg,3213992947_3f3f967a9f.jpg#2,"A woman in a red coat is smiling , while people in the background are walking around in winter clothing .",2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man in a red jacket and helmet climbing on a mountain
2073,416960865_048fd3f294.jpg,468102269_135938e209.jpg#2,The woman on the right is wearing a red scarf .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man in a red jacket and helmet climbing on a mountain
2074,416960865_048fd3f294.jpg,3655964639_21e76383d0.jpg#2,The woman wearing a red bow walks past a bicycle .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man in a red jacket and helmet climbing on a mountain
2076,421322723_3470543368.jpg,3072172967_630e9c69d0.jpg#2,"Four men playing basketball , two from each team .",1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are many people standing around a building with a cell phone
2077,421322723_3470543368.jpg,3135504530_0f4130d8f8.jpg#2,Two girls with dark hair and white shirts .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are many people standing around a building with a cell phone
2078,421730441_6b2267fd31.jpg,3571147934_d1c8af1d6e.jpg#2,Kids are waiting at the bottom of a staircase attached to a brick building .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man standing in front of a building with a skateboard
2079,421730441_6b2267fd31.jpg,421730441_6b2267fd31.jpg#2,A man standing in front of a brick building .,4,4,4,1.0,1.0,4,0,1.0,there is a man standing in front of a building with a skateboard
2080,422763475_0bc814dac6.jpg,3385593926_d3e9c21170.jpg#2,Two brown dogs playfully fight in the snow .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,boy running in the snow with a snowboard and a dog
2081,422763475_0bc814dac6.jpg,2100816230_ff866fb352.jpg#2,A man jumps while snow skiing .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,boy running in the snow with a snowboard and a dog
2082,422763475_0bc814dac6.jpg,2340206885_58754a799a.jpg#2,Three dogs in the snow .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,boy running in the snow with a snowboard and a dog
2086,424416723_19c56cb365.jpg,2189995738_352607a63b.jpg#2,Kids playing in the water in front of a wooden bridge .,1,1,1,0.0,0.0,0,3,0.0,there is a dog that is jumping up to catch a frisbee
2085,424416723_19c56cb365.jpg,2878272032_fda05ffac7.jpg#2,dogs playing in a stream,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a dog that is jumping up to catch a frisbee
2083,424416723_19c56cb365.jpg,1554713437_61b64527dd.jpg#2,A grey dog walks on top of a fallen tree in the woods .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog that is jumping up to catch a frisbee
2084,424416723_19c56cb365.jpg,3435035138_af32890a4c.jpg#2,A shaggy dog runs down a dirt trail in a lush forest .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog that is jumping up to catch a frisbee
2087,424779662_568f9606d0.jpg,1356796100_b265479721.jpg#2,a girl peeks through the green leaves .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,three women in green costumes are posing for a picture
2090,429851331_b248ca01cd.jpg,3435035138_af32890a4c.jpg#2,A shaggy dog runs down a dirt trail in a lush forest .,1,2,3,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there is a dog that is running with a frisbee in its mouth
2088,429851331_b248ca01cd.jpg,3333921867_6cc7d7c73d.jpg#2,Three dogs running through a puddle .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a dog that is running with a frisbee in its mouth
2089,429851331_b248ca01cd.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,there is a dog that is running with a frisbee in its mouth
2093,430173345_86388d8822.jpg,3613800013_5a54968ab0.jpg#2,A dog running toward the camera in a field .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog that is playing with a frisbee in the grass
2091,430173345_86388d8822.jpg,500446858_125702b296.jpg#2,A white dog is running on gravel away from two people and a black and brown dog .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a dog that is playing with a frisbee in the grass
2092,430173345_86388d8822.jpg,327415627_6313d32a64.jpg#2,Two dogs run through a field .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a dog that is playing with a frisbee in the grass
2094,434792818_56375e203f.jpg,3670907052_c827593564.jpg#2,A guy in red on a bike in midair .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,they are standing in front of a large red sculpture in a park
2095,434792818_56375e203f.jpg,416960865_048fd3f294.jpg#2,A person wearing a red jacket and helmet walks up near the large rock .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,they are standing in front of a large red sculpture in a park
2096,434792818_56375e203f.jpg,160792599_6a7ec52516.jpg#2,Five people standing in front of a body of water .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,they are standing in front of a large red sculpture in a park
2097,435827376_4384c3005a.jpg,2317714088_bcd081f926.jpg#2,People stand outside a house .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there are two people walking down the street carrying luggage
2098,435827376_4384c3005a.jpg,463978865_c87c6ca84c.jpg#2,A man with dreadlocks and a backpack walks down the sidewalk with colorful buildings in the background .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,there are two people walking down the street carrying luggage
2099,439037721_cdf1fc7358.jpg,2900274587_f2cbca4c58.jpg#2,A sunset sky over rippling water .,2,2,3,0.4444444444444445,0.666666666666667,2,1,0.48888888888888904,there are two people sitting on the grass near the water
2100,439037721_cdf1fc7358.jpg,3745451546_fc8ec70cbd.jpg#2,A person is hiking to the top of a hill .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are two people sitting on the grass near the water
2101,444057017_f1e0fcaef7.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .,1,1,1,0.0,0.0,0,3,0.0,araffed little girl on a playground with a yellow rope
2102,444057017_f1e0fcaef7.jpg,2396691909_6b8c2f7c44.jpg#2,A young girl with makeup and jewelry smiles .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,araffed little girl on a playground with a yellow rope
2103,444481722_690d0cadcf.jpg,1352410176_af6b139734.jpg#2,A young girl balances on wooden pylons at the beach .,1,1,1,0.0,0.0,0,3,0.0,there are two people standing on the sidewalk talking on their cell phones
2105,447111935_5af98563e3.jpg,2511019188_ca71775f2d.jpg#2,Two dark colored dogs romp in the grass with a blue Frisbee .,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,dogs playing in a field with a frisbee in their mouth
2106,447111935_5af98563e3.jpg,2534502836_7a75305655.jpg#2,A small brown and white dog running through tall grass .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,dogs playing in a field with a frisbee in their mouth
2104,447111935_5af98563e3.jpg,2410320522_d967f0b75c.jpg#2,Large dog plays with two smaller dogs on grass .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,dogs playing in a field with a frisbee in their mouth
2109,448252603_7d928c900e.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man sitting on the side of a dirt road
2107,448252603_7d928c900e.jpg,434792818_56375e203f.jpg#2,A man and woman look back at the camera while standing in front of a red art structure .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man sitting on the side of a dirt road
2108,448252603_7d928c900e.jpg,1433142189_cda8652603.jpg#2,A man with a big backpack is walking through a grass trail up a hill .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man sitting on the side of a dirt road
2110,448658518_eec0b648a6.jpg,2396025708_e4a72e2558.jpg#2,A man windsurfs in the ocean .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man standing at a stop light on the corner
2111,448658518_eec0b648a6.jpg,421730441_6b2267fd31.jpg#2,A man standing in front of a brick building .,4,4,4,1.0,1.0,3,0,1.0,there is a man standing at a stop light on the corner
2112,452419961_6d42ab7000.jpg,1836335410_de8313a64e.jpg#2,Man dressed up in black and brown and holding a white light saber .,1,1,1,0.0,0.0,0,3,0.0,there are two children in a cage with a dog in it
2113,460935487_75b2da7854.jpg,460935487_75b2da7854.jpg#2,A dog is turns back toward the camera near some potted plants .,4,4,4,1.0,1.0,3,0,1.0,there are two dogs that are standing on the sidewalk
2114,460935487_75b2da7854.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are two dogs that are standing on the sidewalk
2115,460935487_75b2da7854.jpg,1394368714_3bc7c19969.jpg#2,A man with a pug dog bends over to pick something off the sidewalk .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are two dogs that are standing on the sidewalk
2119,461505235_590102a5bf.jpg,3737539561_d1dc161040.jpg#2,Two boys with water wings climb a tree .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there is a man on a rope that is hanging from a cliff
